Worker_ID,Age,Industry,Job_Role,Years_Experience,AI_Tools_Used_Daily,AI_Hours_Per_Day,AI_Adoption_Level,Perceived_Usefulness,Skill_Anxiety_Score,Work_Hours_Per_Week,Meetings_Per_Week,Deep_Work_Hours,Interruptions_Per_Day,Sleep_Hours_Per_Night,Physical_Activity_Days,Stress_Level,Job_Satisfaction,Cognitive_Load_Score,Remote_Work_Ratio,Productivity_Score,Burnout_Label
6436,35,Healthcare,Physician,10.0,0,0.1,0,1,5,51.2,11,2.3,10,6.4,3,7,1,2,0.07,44.5,At Risk
6437,38,Healthcare,Physician,12.6,5,4.0,2,10,6,44.0,9,1.8,6,7.5,3,6,9,2,0.19,88.2,No Risk
6438,22,Technology,QA Engineer,0.2,3,2.5,1,6,10,37.7,11,3.3,15,6.3,5,6,4,4,0.97,62.6,At Risk
6439,43,Technology,Data Scientist,19.1,5,4.3,2,9,4,40.8,8,4.0,11,6.4,4,2,8,5,0.76,87.7,No Risk
6440,31,Healthcare,Medical Researcher,10.6,6,4.8,3,10,5,45.8,8,3.5,14,5.6,5,7,7,4,0.58,77.8,No Risk
6441,24,Technology,Product Manager,0.8,7,4.9,3,8,7,46.1,15,2.5,13,7.4,5,6,6,4,0.49,69.1,No Risk
6442,43,Technology,Software Engineer,21.1,4,3.2,2,6,6,42.7,6,2.3,15,7.3,2,5,4,5,0.49,64.0,No Risk
6443,35,Education,Teacher,13.4,6,4.8,3,10,5,51.0,4,5.1,10,6.8,7,3,8,5,0.55,84.4,No Risk
6444,45,Technology,Product Manager,22.6,2,4.3,1,8,3,44.8,14,2.0,12,7.9,5,2,5,4,0.41,79.1,No Risk
6445,39,Healthcare,Medical Researcher,16.6,2,0.5,0,5,6,51.1,5,4.0,15,4.8,5,7,3,3,0.13,61.0,At Risk
6446,35,Healthcare,Health Admin,14.5,4,1.5,0,7,5,44.6,16,0.9,12,5.9,1,3,2,5,0.43,55.3,No Risk
6447,34,Creative,Art Director,9.6,7,5.8,3,10,4,45.6,7,3.7,8,8.7,5,3,7,4,0.12,80.6,No Risk
6448,39,Healthcare,Physician,15.4,6,5.0,3,10,4,44.5,17,0.8,10,6.0,4,8,8,1,0.37,64.3,No Risk
6449,32,Technology,QA Engineer,12.2,5,6.9,2,10,5,43.8,5,3.7,13,4.4,5,5,8,7,0.74,81.9,No Risk
6450,28,Healthcare,Medical Researcher,9.0,6,6.0,3,10,2,39.9,4,2.9,12,8.0,2,4,7,4,0.13,72.3,No Risk
6451,40,Legal,Lawyer,21.4,4,3.5,2,6,6,45.1,10,1.8,19,8.1,1,5,7,6,0.43,57.0,No Risk
6452,34,Creative,Video Producer,9.3,5,3.3,2,8,6,50.8,6,5.3,14,7.0,5,3,6,3,0.53,84.2,No Risk
6453,35,Finance,Portfolio Manager,15.2,4,3.1,2,9,3,53.2,11,5.8,17,6.2,1,6,8,5,0.66,75.3,No Risk
6454,44,Finance,Portfolio Manager,20.2,7,5.0,3,8,6,49.9,7,4.5,16,6.9,4,4,8,6,0.85,76.6,No Risk
6455,34,Creative,Brand Strategist,14.0,1,0.4,0,1,5,71.1,9,1.5,7,6.8,6,7,1,5,0.27,38.7,At Risk
6456,35,Technology,Data Scientist,10.4,3,2.5,1,5,6,48.1,6,5.6,11,7.6,0,6,5,3,0.61,74.0,No Risk
6457,30,Healthcare,Medical Researcher,7.4,2,1.5,1,9,4,31.6,6,3.8,8,5.6,1,4,10,2,0.25,84.0,No Risk
6458,38,Finance,Risk Manager,17.3,10,5.9,3,10,5,51.8,11,4.7,21,6.9,4,9,6,5,0.61,73.1,At Risk
6459,38,Technology,Product Manager,14.4,7,4.9,3,10,3,57.5,12,2.4,12,5.8,0,7,8,5,0.7,59.2,No Risk
6460,42,Finance,Accountant,18.1,3,2.0,1,4,5,43.4,8,1.0,17,4.6,1,8,3,2,0.48,48.6,At Risk
6461,30,Technology,Software Engineer,5.9,6,4.7,3,10,1,36.8,9,3.8,14,5.3,2,3,8,4,0.5,84.8,No Risk
6462,31,Education,Researcher,9.5,5,5.2,2,8,4,32.5,10,4.1,12,5.7,4,5,8,4,0.25,75.1,No Risk
6463,41,Creative,Copywriter,19.5,5,3.4,2,9,3,46.2,9,3.3,12,8.6,3,5,6,5,0.14,76.3,No Risk
6464,37,Technology,Product Manager,13.1,7,6.0,3,10,1,40.4,17,1.2,15,6.3,0,8,8,6,0.7,52.8,No Risk
6465,28,Legal,Legal Analyst,2.0,4,3.2,2,9,7,45.3,5,4.3,18,6.0,3,9,5,5,0.44,64.5,At Risk
6466,45,Technology,QA Engineer,20.9,4,3.1,2,7,3,44.0,10,2.1,13,6.5,4,4,7,5,0.56,65.0,No Risk
6467,22,Healthcare,Nurse,0.0,0,0.8,0,1,10,55.7,6,2.6,12,6.8,5,5,2,4,0.16,49.0,At Risk
6468,41,Technology,Data Scientist,20.1,0,3.3,0,3,6,50.7,6,4.0,14,6.2,4,4,5,2,0.58,69.7,No Risk
6469,25,Creative,UX Designer,0.0,4,3.8,2,7,10,42.5,5,3.3,6,8.7,3,6,7,1,0.37,63.7,No Risk
6470,50,Education,Curriculum Designer,28.4,0,0.8,0,6,5,40.7,10,1.7,15,7.1,3,6,3,2,0.16,61.2,No Risk
6471,23,Healthcare,Nurse,0.0,4,3.5,2,7,9,54.4,6,3.2,8,4.7,1,7,3,4,0.13,66.7,At Risk
6472,44,Legal,Legal Analyst,21.1,5,3.3,2,6,1,48.0,5,5.7,12,5.9,0,4,4,3,0.7,76.4,No Risk
6473,34,Healthcare,Health Admin,7.3,4,2.0,1,7,3,48.0,9,1.6,13,4.8,3,5,6,3,0.2,75.1,No Risk
6474,32,Creative,Brand Strategist,7.9,4,3.1,2,7,3,56.4,10,4.5,9,6.8,1,5,5,3,0.32,76.2,No Risk
6475,36,Education,Teacher,11.7,6,4.7,3,10,6,42.3,7,4.2,12,5.6,5,4,6,4,0.28,78.4,No Risk
6476,40,Creative,Video Producer,18.3,3,2.0,1,4,4,53.1,8,3.7,6,7.9,3,4,5,1,0.45,63.9,No Risk
6477,28,Healthcare,Physician,8.9,5,3.1,2,7,2,43.8,13,3.2,9,4.6,2,6,1,3,0.2,68.1,No Risk
6478,28,Technology,DevOps Engineer,4.8,7,5.8,3,9,3,30.5,7,5.3,18,6.9,3,6,7,4,0.74,69.9,No Risk
6479,40,Healthcare,Health Admin,16.5,1,0.0,0,5,7,34.7,12,0.7,11,8.1,4,5,7,3,0.35,48.0,No Risk
6480,22,Technology,DevOps Engineer,2.0,4,1.8,1,6,7,38.1,7,3.5,19,8.2,2,5,5,4,0.56,66.6,No Risk
6481,30,Healthcare,Medical Researcher,8.5,6,3.6,2,6,4,57.7,9,3.4,23,6.2,3,5,7,6,0.35,72.8,No Risk
6482,59,Healthcare,Nurse,35.0,5,5.1,2,5,3,46.0,3,3.3,11,6.4,2,7,3,5,0.06,60.0,At Risk
6483,27,Healthcare,Medical Researcher,6.9,1,0.7,0,3,6,41.6,6,3.4,16,6.1,1,7,4,3,0.39,61.4,No Risk
6484,44,Technology,Product Manager,22.1,5,3.3,2,5,4,59.0,12,2.7,17,6.4,3,8,3,8,0.76,49.8,At Risk
6485,30,Technology,Software Engineer,7.3,4,3.3,2,7,4,40.8,13,2.9,15,7.6,4,4,6,6,0.7,68.8,No Risk
6486,39,Healthcare,Nurse,15.6,3,1.8,1,7,5,42.3,9,3.0,9,5.2,2,8,3,4,0.26,56.3,At Risk
6487,40,Creative,Brand Strategist,14.9,4,3.2,2,6,4,47.2,9,3.3,9,6.9,4,7,3,4,0.38,65.8,At Risk
6488,44,Finance,Financial Analyst,19.9,7,4.6,3,10,2,48.1,10,2.6,16,8.3,1,6,5,5,0.62,76.7,No Risk
6489,33,Finance,Portfolio Manager,13.9,5,3.5,2,10,4,49.7,13,2.7,16,5.2,1,4,9,6,0.46,62.0,No Risk
6490,51,Education,Teacher,30.7,2,1.8,1,8,5,49.9,12,5.6,13,7.2,1,8,6,2,0.31,82.2,No Risk
6491,30,Healthcare,Medical Researcher,6.6,5,3.1,2,9,3,40.4,6,2.9,8,4.8,0,6,5,3,0.27,76.3,No Risk
6492,37,Finance,Financial Analyst,15.9,5,3.2,2,9,5,32.0,10,4.4,5,8.2,4,1,9,1,0.72,92.8,No Risk
6493,37,Finance,Risk Manager,12.4,6,5.1,3,10,5,51.7,4,4.8,17,4.9,0,10,6,4,0.75,67.9,At Risk
6494,26,Technology,QA Engineer,1.9,5,3.2,2,9,7,32.2,10,2.8,16,7.5,1,4,6,3,0.64,78.9,No Risk
6495,33,Creative,Brand Strategist,11.3,4,3.2,2,7,3,49.6,15,3.2,11,6.2,0,6,6,4,0.21,70.9,No Risk
6496,36,Technology,QA Engineer,12.8,0,0.8,0,4,5,49.9,9,2.7,13,6.5,3,6,4,5,0.33,58.9,No Risk
6497,32,Finance,Risk Manager,8.9,10,5.4,3,10,4,57.5,4,4.4,12,6.3,5,4,8,6,0.54,77.3,No Risk
6498,55,Technology,Software Engineer,33.6,6,3.2,2,9,4,46.0,9,4.1,16,8.2,3,2,6,2,0.87,90.9,No Risk
6499,28,Technology,DevOps Engineer,5.8,6,5.0,3,7,6,64.6,6,4.3,11,6.2,3,10,6,5,0.36,57.8,At Risk
6500,44,Education,Professor,21.6,2,2.7,1,6,3,34.4,16,1.6,14,7.7,3,6,5,4,0.46,64.2,No Risk
6501,42,Technology,DevOps Engineer,17.3,1,0.9,0,6,5,55.6,14,2.8,18,6.6,1,8,6,4,0.41,57.1,No Risk
6502,35,Technology,Software Engineer,8.9,6,3.1,2,7,4,40.9,10,3.3,10,6.7,4,5,10,2,0.5,85.9,No Risk
6503,28,Finance,Financial Analyst,5.5,2,1.9,1,6,3,45.8,10,2.6,19,6.4,1,6,6,4,0.8,58.5,No Risk
6504,29,Technology,Data Scientist,8.3,4,4.0,2,4,2,48.3,8,3.4,18,5.8,1,9,4,5,0.66,52.4,At Risk
6505,31,Technology,QA Engineer,10.1,2,1.7,1,6,6,56.3,10,4.0,18,5.7,2,10,5,3,0.62,52.8,At Risk
6506,22,Legal,Contract Specialist,0.6,3,1.7,1,3,7,36.7,6,2.0,14,5.8,3,5,2,3,0.68,51.8,No Risk
6507,27,Education,Researcher,5.2,1,0.8,0,3,6,61.1,9,0.8,16,6.9,3,7,2,4,0.43,48.0,At Risk
6508,23,Creative,Brand Strategist,0.2,6,3.3,2,8,10,29.9,7,3.1,13,5.8,4,5,5,2,0.25,75.8,No Risk
6509,46,Legal,Lawyer,24.1,6,4.8,3,9,2,47.9,14,2.1,11,6.2,2,7,6,3,0.72,60.1,No Risk
6510,40,Education,Researcher,19.5,3,2.1,1,6,6,50.1,9,3.1,11,5.6,1,8,3,5,0.2,62.6,At Risk
6511,41,Technology,Software Engineer,23.3,4,4.1,2,9,2,55.3,13,1.2,16,5.5,1,5,4,5,0.73,71.6,No Risk
6512,40,Education,Curriculum Designer,16.2,3,2.1,1,6,4,34.1,6,2.0,10,6.5,2,2,6,2,0.51,65.6,No Risk
6513,36,Legal,Compliance Manager,11.4,2,3.3,1,6,3,29.7,5,4.9,12,7.3,4,6,6,5,0.85,76.8,No Risk
6514,47,Education,Academic Advisor,20.1,5,1.6,1,2,6,56.0,5,3.8,14,7.2,4,6,6,5,0.37,62.9,No Risk
6515,30,Healthcare,Medical Researcher,4.8,1,1.1,0,4,8,45.9,10,2.8,8,4.0,2,9,7,6,0.51,42.8,At Risk
6516,36,Technology,Software Engineer,12.6,7,5.1,3,6,4,33.3,12,3.6,15,5.5,4,4,7,3,0.4,77.5,No Risk
6517,41,Legal,Contract Specialist,18.3,6,5.9,3,9,7,44.4,4,4.0,13,5.7,0,5,9,5,0.72,65.7,No Risk
6518,24,Education,Teacher,4.6,2,1.8,1,10,6,39.6,13,2.7,7,6.6,4,4,5,1,0.16,86.8,No Risk
6519,60,Creative,UX Designer,34.6,5,3.5,2,10,5,56.1,7,1.2,15,6.3,1,7,6,4,0.35,69.7,No Risk
6520,35,Technology,Software Engineer,12.3,4,4.4,2,5,6,44.1,7,5.2,13,7.5,4,6,7,3,0.45,74.9,No Risk
6521,36,Technology,DevOps Engineer,11.5,0,1.4,0,3,4,42.5,6,2.8,22,5.8,4,5,5,2,0.8,55.6,No Risk
6522,45,Technology,DevOps Engineer,23.9,6,4.9,3,10,4,46.5,13,2.9,15,7.3,1,5,6,5,0.44,76.4,No Risk
6523,42,Education,Teacher,20.0,1,1.4,0,5,3,57.4,8,3.6,8,5.6,3,5,5,3,0.34,64.7,No Risk
6524,35,Technology,QA Engineer,9.7,7,3.9,2,10,2,54.3,6,5.7,14,4.4,4,8,8,3,0.74,80.8,No Risk
6525,36,Technology,Product Manager,11.5,4,3.4,2,10,6,52.5,11,2.2,14,6.7,2,8,4,4,0.74,76.2,At Risk
6526,23,Creative,Brand Strategist,0.4,5,5.8,2,6,8,48.6,7,3.4,10,7.1,2,5,7,5,0.27,72.8,No Risk
6527,31,Technology,QA Engineer,6.3,6,3.0,2,8,5,48.5,4,3.4,12,6.6,1,10,5,4,0.41,59.2,At Risk
6528,39,Legal,Lawyer,15.0,5,3.4,2,4,6,39.7,13,3.3,11,6.3,3,3,6,3,0.31,78.5,No Risk
6529,39,Finance,Risk Manager,15.1,0,0.3,0,5,2,51.0,11,3.1,14,5.7,4,7,5,2,0.56,53.8,No Risk
6530,45,Legal,Lawyer,22.5,0,2.2,0,5,6,41.0,11,3.6,18,5.3,2,6,5,3,0.69,59.5,No Risk
6531,34,Healthcare,Medical Researcher,15.6,8,4.6,3,10,3,38.3,8,1.3,9,5.7,5,5,6,2,0.23,63.9,No Risk
6532,24,Creative,Video Producer,4.0,7,5.3,3,10,4,47.3,7,5.3,18,8.3,3,8,8,3,0.24,92.5,No Risk
6533,43,Creative,Copywriter,21.3,10,5.5,3,8,3,48.6,9,4.2,9,7.8,2,4,7,5,0.42,76.4,No Risk
6534,46,Technology,Data Scientist,21.9,4,3.2,2,5,4,57.8,8,3.9,13,6.2,4,7,6,2,0.58,71.1,No Risk
6535,42,Technology,QA Engineer,17.6,5,3.1,2,6,5,53.9,6,2.6,15,7.4,3,8,3,3,0.61,67.2,At Risk
6536,34,Technology,Software Engineer,12.6,5,3.0,2,9,3,39.1,9,1.9,13,5.0,2,6,6,2,0.93,74.4,No Risk
6537,43,Education,Researcher,21.8,4,1.6,1,9,5,53.8,2,3.3,14,5.4,6,4,8,4,0.15,72.2,No Risk
6538,60,Legal,Contract Specialist,34.8,5,4.3,2,6,2,26.2,11,3.2,12,6.0,4,1,9,4,0.73,77.5,No Risk
6539,36,Finance,Risk Manager,11.3,6,6.8,3,9,7,51.8,7,2.3,11,6.0,2,7,6,5,0.58,60.4,At Risk
6540,25,Healthcare,Health Admin,0.3,6,6.4,3,10,9,43.0,12,4.0,7,6.1,3,4,4,5,0.45,82.5,No Risk
6541,30,Technology,DevOps Engineer,9.0,4,3.4,2,10,5,35.8,12,5.2,17,7.5,2,5,7,2,0.45,79.8,No Risk
6542,40,Legal,Contract Specialist,19.0,2,2.5,1,5,7,36.1,10,1.5,19,7.1,3,8,4,5,0.58,58.3,At Risk
6543,22,Creative,Video Producer,0.0,9,5.9,3,10,10,60.2,10,3.2,21,5.7,5,10,4,6,0.21,74.8,Burned Out
6544,36,Technology,QA Engineer,12.7,8,5.8,3,10,4,52.1,3,2.3,13,5.7,2,10,6,6,0.75,55.8,At Risk
6545,38,Healthcare,Health Admin,17.2,9,4.6,3,9,1,51.5,10,3.2,13,6.5,2,5,9,4,0.11,66.4,No Risk
6546,47,Technology,Software Engineer,23.6,5,3.2,2,5,2,54.8,6,1.3,18,6.8,3,5,6,6,0.6,51.2,No Risk
6547,45,Healthcare,Medical Researcher,21.1,7,6.7,3,9,1,46.6,5,3.5,10,7.1,1,6,6,6,0.09,61.9,No Risk
6548,42,Healthcare,Nurse,19.0,1,1.1,0,6,6,55.0,12,0.5,12,4.2,1,7,5,4,0.34,45.1,At Risk
6549,22,Technology,Software Engineer,1.5,4,4.4,2,6,8,45.2,7,5.7,10,7.3,2,4,7,2,0.35,75.7,No Risk
6550,42,Finance,Accountant,18.1,2,0.6,0,4,4,25.0,5,0.8,9,7.5,4,1,3,4,0.81,62.6,No Risk
6551,41,Finance,Accountant,16.2,10,4.9,3,8,3,61.4,9,3.0,14,6.2,0,7,6,6,0.93,61.3,No Risk
6552,37,Healthcare,Medical Researcher,13.0,5,3.8,2,7,6,25.0,4,4.9,15,6.5,2,5,5,2,0.3,84.6,No Risk
6553,22,Healthcare,Medical Researcher,2.0,2,0.5,0,1,7,41.9,6,3.8,10,6.2,3,7,3,3,0.18,59.5,At Risk
6554,29,Technology,DevOps Engineer,4.6,7,3.4,2,10,4,53.0,8,4.7,14,6.6,4,5,5,3,0.6,87.0,No Risk
6555,26,Education,Researcher,3.7,0,0.3,0,5,8,25.2,11,3.0,9,7.0,3,4,6,3,0.36,55.0,No Risk
6556,22,Education,Researcher,0.0,0,0.1,0,3,10,42.8,9,3.8,21,7.1,3,8,3,2,0.14,65.0,At Risk
6557,35,Finance,Risk Manager,12.3,3,2.1,1,9,6,44.2,10,3.1,17,6.1,2,6,7,2,0.72,68.3,No Risk
6558,29,Technology,DevOps Engineer,8.6,4,3.6,2,8,4,54.3,3,3.0,12,7.3,7,4,7,3,0.23,85.6,No Risk
6559,56,Education,Academic Advisor,31.6,0,0.7,0,5,8,47.9,6,1.7,10,5.3,1,6,4,2,0.36,47.5,No Risk
6560,34,Creative,Copywriter,9.1,1,0.1,0,7,5,33.3,6,4.2,8,7.2,3,5,6,3,0.33,70.4,No Risk
6561,45,Technology,Product Manager,22.6,2,3.5,1,9,1,40.3,11,2.2,11,5.0,1,6,7,5,0.49,65.7,No Risk
6562,22,Finance,Financial Analyst,0.0,1,1.1,0,2,10,35.4,12,2.9,6,8.7,2,5,1,3,0.77,59.3,No Risk
6563,31,Technology,DevOps Engineer,9.7,2,1.6,1,6,5,30.6,9,2.1,12,8.6,5,4,7,1,0.85,63.2,No Risk
6564,36,Healthcare,Nurse,15.7,4,3.1,2,10,5,41.8,5,2.7,15,6.8,3,2,10,4,0.05,79.4,No Risk
6565,28,Technology,Data Scientist,8.9,5,3.8,2,6,6,58.9,6,3.3,18,5.4,5,6,6,4,0.44,65.9,No Risk
6566,32,Finance,Financial Analyst,12.2,7,4.8,3,9,3,52.1,16,3.5,15,6.2,0,7,5,6,0.52,62.1,At Risk
6567,33,Education,Professor,8.7,3,0.3,0,3,8,47.4,12,2.1,12,7.2,1,8,2,2,0.17,47.0,At Risk
6568,33,Healthcare,Physician,10.3,8,6.0,3,10,5,38.8,9,2.6,7,6.8,1,6,8,4,0.03,72.1,No Risk
6569,50,Finance,Risk Manager,27.6,3,1.8,1,8,4,29.9,12,4.3,12,7.7,3,6,7,2,0.56,74.4,No Risk
6570,38,Finance,Accountant,17.3,3,2.3,1,8,3,50.0,7,2.8,13,6.3,2,7,8,2,0.46,58.7,No Risk
6571,39,Healthcare,Health Admin,19.8,4,2.1,1,6,7,53.6,10,3.7,15,5.2,7,4,7,6,0.24,72.7,No Risk
6572,39,Technology,Product Manager,19.9,1,0.2,0,2,6,45.3,13,2.2,17,7.6,2,7,6,4,0.52,49.9,No Risk
6573,40,Technology,Software Engineer,17.9,4,3.3,2,7,3,53.1,7,4.0,9,6.0,3,4,7,5,0.81,71.3,No Risk
6574,34,Legal,Contract Specialist,10.6,7,6.8,3,8,6,45.8,8,3.8,9,6.1,5,4,5,4,0.61,65.4,No Risk
6575,32,Technology,QA Engineer,10.0,7,4.8,3,9,4,48.9,3,4.7,16,6.8,3,4,4,5,0.68,67.3,No Risk
6576,36,Education,Professor,15.5,6,5.7,3,10,6,42.7,17,3.0,7,7.3,7,4,8,2,0.49,86.9,No Risk
6577,44,Creative,Art Director,23.9,7,6.1,3,7,2,51.6,4,4.6,8,6.2,4,4,7,4,0.07,78.8,No Risk
6578,44,Technology,Data Scientist,20.9,4,3.1,2,7,4,45.5,5,1.1,17,7.3,3,4,6,6,0.53,63.5,No Risk
6579,33,Finance,Compliance Officer,7.4,6,3.9,2,10,7,51.8,10,4.4,8,7.4,4,6,7,4,0.83,92.1,No Risk
6580,41,Healthcare,Radiologist,16.7,6,5.6,3,10,2,54.8,7,3.7,13,6.8,3,6,6,7,0.21,62.0,No Risk
6581,33,Legal,Lawyer,11.1,7,3.5,2,6,4,44.2,13,3.1,11,5.6,2,5,4,3,0.32,60.5,No Risk
6582,35,Creative,Copywriter,10.1,1,0.7,0,2,1,48.1,8,1.1,17,4.7,0,6,3,5,0.39,39.9,No Risk
6583,31,Education,Academic Advisor,4.4,7,3.1,2,10,6,41.4,10,4.3,12,6.2,4,5,8,5,0.6,76.3,No Risk
6584,34,Technology,QA Engineer,12.9,4,3.3,2,9,6,61.4,6,4.9,16,7.5,2,6,8,5,0.48,99.2,No Risk
6585,46,Education,Teacher,25.3,4,4.0,2,6,2,58.3,13,2.0,15,7.3,3,7,6,4,0.34,62.3,No Risk
6586,36,Finance,Risk Manager,12.1,7,5.2,3,10,4,50.9,6,4.0,18,6.3,2,7,8,2,0.87,75.0,No Risk
6587,36,Finance,Compliance Officer,12.4,6,3.1,2,10,3,40.9,7,0.8,20,6.5,5,5,8,4,0.75,74.1,No Risk
6588,23,Technology,Product Manager,0.8,7,8.0,3,8,5,50.5,14,2.4,15,6.2,5,7,5,4,0.19,60.3,No Risk
6589,33,Technology,DevOps Engineer,10.7,7,6.7,3,8,3,38.8,6,2.6,13,6.6,3,4,7,5,0.54,65.2,No Risk
6590,33,Education,Curriculum Designer,11.5,2,0.2,0,4,4,47.3,12,4.1,17,7.3,0,6,4,4,0.27,58.8,No Risk
6591,28,Finance,Compliance Officer,8.4,0,1.7,0,1,6,27.0,7,2.9,15,4.7,2,7,7,4,0.65,41.4,No Risk
6592,35,Finance,Compliance Officer,13.0,3,1.7,1,5,4,36.9,12,5.1,14,8.0,6,1,6,2,0.82,79.6,No Risk
6593,32,Finance,Accountant,8.0,8,5.2,3,9,6,51.4,7,3.5,13,6.5,2,4,7,5,0.69,71.1,No Risk
6594,36,Legal,Compliance Manager,11.4,3,2.7,1,1,4,56.6,9,2.1,14,7.5,3,7,2,6,0.87,43.3,At Risk
6595,36,Education,Curriculum Designer,12.1,7,3.3,2,8,4,49.9,7,2.8,12,7.4,2,6,7,5,0.26,62.4,No Risk
6596,27,Technology,QA Engineer,0.9,7,3.6,2,9,8,44.4,3,1.7,15,6.3,1,5,6,3,0.61,61.4,No Risk
6597,32,Technology,QA Engineer,7.9,7,5.0,3,10,4,40.8,15,4.8,19,6.8,5,7,8,3,0.38,82.7,No Risk
6598,36,Technology,Data Scientist,12.4,2,2.6,1,7,4,41.4,12,1.7,10,4.4,3,7,5,5,0.67,54.9,At Risk
6599,44,Creative,Copywriter,18.1,3,2.0,1,4,4,31.4,4,2.3,16,9.0,7,3,3,1,0.21,73.8,No Risk
6600,37,Healthcare,Physician,15.1,3,2.2,1,5,5,42.3,8,0.5,10,5.8,1,4,6,2,0.26,57.5,No Risk
6601,30,Healthcare,Radiologist,9.2,4,4.5,2,10,6,64.6,11,3.4,9,4.3,2,9,6,6,0.31,68.2,At Risk
6602,38,Healthcare,Physician,12.8,2,2.5,1,7,1,46.5,5,4.5,17,5.0,3,5,7,5,0.09,69.2,No Risk
6603,49,Finance,Accountant,28.0,6,5.1,3,10,4,51.8,10,3.8,12,6.0,3,6,7,6,0.59,74.1,No Risk
6604,42,Legal,Legal Analyst,21.5,4,2.0,1,5,3,30.6,8,2.5,17,7.9,6,2,6,5,0.46,84.3,No Risk
6605,39,Healthcare,Medical Researcher,15.2,5,3.1,2,8,6,58.2,9,3.4,14,6.1,1,6,7,5,0.08,79.9,No Risk
6606,41,Technology,Software Engineer,16.9,6,4.5,3,10,5,60.7,10,4.0,19,4.2,4,5,6,4,0.54,76.9,No Risk
6607,47,Technology,DevOps Engineer,21.0,4,5.4,2,10,5,48.7,5,3.6,15,5.8,3,6,6,5,0.81,72.9,No Risk
6608,44,Healthcare,Medical Researcher,20.5,5,1.7,1,5,3,50.4,5,2.4,8,6.7,2,6,6,1,0.34,62.1,No Risk
6609,40,Creative,Copywriter,17.9,7,4.8,3,10,1,43.1,5,4.5,11,5.8,4,1,9,1,0.08,94.8,No Risk
6610,44,Finance,Compliance Officer,20.9,1,0.8,0,4,7,41.8,4,3.2,11,6.1,5,3,7,3,0.36,62.7,No Risk
6611,26,Legal,Paralegal,5.7,2,2.9,1,4,7,67.0,5,2.2,9,7.4,3,6,4,3,0.62,48.9,No Risk
6612,23,Education,Academic Advisor,0.2,2,2.9,1,6,8,41.8,7,4.9,11,6.7,3,6,7,2,0.2,74.6,No Risk
6613,36,Technology,QA Engineer,16.3,3,2.9,1,8,7,60.1,7,2.5,14,6.2,3,6,6,4,0.7,74.1,No Risk
6614,36,Technology,Data Scientist,15.0,10,6.1,2,8,5,63.4,8,2.2,19,5.8,1,9,6,5,0.39,57.6,At Risk
6615,31,Technology,Data Scientist,7.1,4,3.0,2,7,5,50.5,7,1.4,13,6.6,6,5,5,6,0.83,64.7,No Risk
6616,42,Education,Teacher,20.2,2,1.9,1,9,3,44.5,5,5.0,9,6.0,2,6,6,1,0.13,89.5,No Risk
6617,22,Technology,QA Engineer,2.4,3,3.5,1,7,8,34.9,8,5.1,19,5.9,4,6,4,4,0.55,67.2,At Risk
6618,31,Finance,Accountant,11.4,4,3.5,2,5,3,51.3,6,3.5,13,5.4,2,4,5,4,0.53,61.2,No Risk
6619,31,Healthcare,Radiologist,9.4,4,3.1,1,5,4,45.6,4,4.1,9,6.0,1,2,4,4,0.21,83.1,No Risk
6620,22,Education,Curriculum Designer,0.8,4,1.5,1,7,5,44.7,16,2.7,14,6.4,3,5,3,2,0.22,59.1,No Risk
6621,47,Technology,Data Scientist,23.3,2,2.1,1,6,3,41.7,7,1.5,14,5.4,4,9,3,4,0.86,53.5,At Risk
6622,24,Finance,Accountant,0.8,4,5.0,2,9,6,49.4,8,4.3,12,7.4,3,6,8,4,0.52,85.7,No Risk
6623,30,Healthcare,Health Admin,8.6,4,3.2,2,8,1,50.7,12,3.3,10,5.5,6,4,5,3,0.44,80.3,No Risk
6624,42,Healthcare,Radiologist,17.0,2,3.6,1,6,7,45.2,10,2.4,13,6.9,3,6,6,5,0.03,53.4,No Risk
6625,40,Legal,Lawyer,15.6,6,4.5,3,10,3,57.9,15,1.4,6,6.7,4,4,5,4,0.51,80.9,No Risk
6626,26,Technology,Software Engineer,7.1,5,1.6,1,8,3,45.3,10,4.7,16,4.9,1,9,4,5,0.56,65.6,At Risk
6627,40,Legal,Paralegal,18.1,4,3.5,2,7,2,45.8,10,2.3,10,4.8,2,5,5,5,0.86,72.1,No Risk
6628,37,Education,Teacher,13.1,1,0.1,0,4,4,35.0,9,1.8,11,5.2,4,4,7,4,0.14,47.2,No Risk
6629,54,Healthcare,Nurse,30.5,6,3.2,2,8,3,45.3,7,0.9,14,7.4,3,3,7,3,0.52,64.5,No Risk
6630,38,Education,Curriculum Designer,16.4,2,1.8,1,5,6,45.0,5,3.9,12,7.9,5,3,9,3,0.25,54.1,No Risk
6631,34,Finance,Financial Analyst,9.0,5,3.5,2,9,4,27.3,14,3.1,11,7.1,4,3,8,3,0.52,73.2,No Risk
6632,28,Technology,Software Engineer,7.7,3,1.9,1,7,5,49.6,14,2.3,6,5.9,3,8,5,3,0.52,65.2,No Risk
6633,29,Education,Teacher,7.5,2,3.5,1,2,5,52.8,7,2.3,9,4.1,2,5,7,5,0.03,51.3,No Risk
6634,28,Healthcare,Physician,8.1,4,4.7,2,8,6,64.6,6,3.7,7,4.5,0,9,5,6,0.14,66.2,At Risk
